Store pv move e7e5 at 65534
	a2a3 node 665, Score -20, alpha -30000, beta 0
d6d5 node 667, Score 10, alpha 0, beta 20
a7a6 node 668, Score 10, alpha 10, beta 20
a7a5 node 669, Score 10, alpha 10, beta 20
b7b6 node 670, Score 10, alpha 10, beta 20
b7b5 node 671, Score 10, alpha 10, beta 20
c7c6 node 672, Score 10, alpha 10, beta 20
c7c5 node 673, Score 10, alpha 10, beta 20
e7e6 node 674, Score 10, alpha 10, beta 20
e7e5 node 679, Score 20, alpha 10, beta 20
	a2a4 node 679, Score -20, alpha -20, beta 0
d6d5 node 681, Score 10, alpha 0, beta 20
a7a6 node 682, Score 10, alpha 10, beta 20
a7a5 node 683, Score 10, alpha 10, beta 20
b7b6 node 684, Score 10, alpha 10, beta 20
b7b5 node 685, Score 10, alpha 10, beta 20
c7c6 node 686, Score 10, alpha 10, beta 20
c7c5 node 687, Score 10, alpha 10, beta 20
e7e6 node 688, Score 10, alpha 10, beta 20
e7e5 node 693, Score 20, alpha 10, beta 20
	b2b3 node 693, Score -20, alpha -20, beta 0
d6d5 node 695, Score 10, alpha 0, beta 20
a7a6 node 696, Score 10, alpha 10, beta 20
a7a5 node 697, Score 10, alpha 10, beta 20
b7b6 node 698, Score 10, alpha 10, beta 20
b7b5 node 699, Score 10, alpha 10, beta 20
c7c6 node 700, Score 10, alpha 10, beta 20
c7c5 node 701, Score 10, alpha 10, beta 20
e7e6 node 702, Score 10, alpha 10, beta 20
e7e5 node 707, Score 20, alpha 10, beta 20
	b2b4 node 707, Score -20, alpha -20, beta 0
d6d5 node 709, Score 0, alpha 0, beta 20
a7a6 node 710, Score 0, alpha 0, beta 20
a7a5 node 711, Score 0, alpha 0, beta 20
b7b6 node 712, Score 0, alpha 0, beta 20
b7b5 node 713, Score 0, alpha 0, beta 20
c7c6 node 714, Score 0, alpha 0, beta 20
c7c5 node 715, Score 0, alpha 0, beta 20
e7e6 node 716, Score 0, alpha 0, beta 20
e7e5 node 721, Score 15, alpha 0, beta 20
f7f6 node 722, Score 15, alpha 15, beta 20
f7f5 node 723, Score 15, alpha 15, beta 20
g7g6 node 724, Score 15, alpha 15, beta 20
g7g5 node 725, Score 15, alpha 15, beta 20
h7h6 node 726, Score 15, alpha 15, beta 20
h7h5 node 727, Score 15, alpha 15, beta 20
b8d7 node 728, Score 15, alpha 15, beta 20
b8c6 node 729, Score 15, alpha 15, beta 20
b8a6 node 730, Score 15, alpha 15, beta 20
g8h6 node 731, Score 15, alpha 15, beta 20
g8f6 node 732, Score 15, alpha 15, beta 20
c8d7 node 733, Score 15, alpha 15, beta 20
c8e6 node 734, Score 15, alpha 15, beta 20
c8f5 node 735, Score 15, alpha 15, beta 20
c8g4 node 736, Score 15, alpha 15, beta 20
c8h3 node 737, Score 15, alpha 15, beta 20
d8d7 node 738, Score 15, alpha 15, beta 20
e8d7 node 739, Score 15, alpha 15, beta 20
Store pv move e7e5 at 65534
	c2c3 node 739, Score -15, alpha -20, beta 0
d6d5 node 741, Score 0, alpha 0, beta 15
a7a6 node 742, Score 0, alpha 0, beta 15
a7a5 node 743, Score 0, alpha 0, beta 15
b7b6 node 744, Score 0, alpha 0, beta 15
b7b5 node 745, Score 0, alpha 0, beta 15
c7c6 node 746, Score 0, alpha 0, beta 15
c7c5 node 747, Score 0, alpha 0, beta 15
e7e6 node 748, Score 0, alpha 0, beta 15
e7e5 node 753, Score 5, alpha 0, beta 15
f7f6 node 754, Score 5, alpha 5, beta 15
f7f5 node 755, Score 5, alpha 5, beta 15
g7g6 node 756, Score 5, alpha 5, beta 15
g7g5 node 757, Score 5, alpha 5, beta 15
h7h6 node 758, Score 5, alpha 5, beta 15
h7h5 node 759, Score 5, alpha 5, beta 15
b8d7 node 760, Score 5, alpha 5, beta 15
b8c6 node 761, Score 5, alpha 5, beta 15
b8a6 node 762, Score 5, alpha 5, beta 15
g8h6 node 763, Score 5, alpha 5, beta 15
g8f6 node 764, Score 5, alpha 5, beta 15
c8d7 node 765, Score 5, alpha 5, beta 15
c8e6 node 766, Score 5, alpha 5, beta 15
c8f5 node 767, Score 5, alpha 5, beta 15
c8g4 node 768, Score 5, alpha 5, beta 15
c8h3 node 769, Score 5, alpha 5, beta 15
d8d7 node 770, Score 5, alpha 5, beta 15
e8d7 node 771, Score 5, alpha 5, beta 15
Store pv move e7e5 at 65534
	c2c4 node 771, Score -5, alpha -15, beta 0
d6d5 node 773, Score 0, alpha 0, beta 5
a7a6 node 774, Score 0, alpha 0, beta 5
a7a5 node 775, Score 0, alpha 0, beta 5
b7b6 node 776, Score 0, alpha 0, beta 5
b7b5 node 777, Score 0, alpha 0, beta 5
c7c6 node 778, Score 0, alpha 0, beta 5
c7c5 node 779, Score 0, alpha 0, beta 5
e7e6 node 780, Score 0, alpha 0, beta 5
e7e5 node 781, Score 0, alpha 0, beta 5
f7f6 node 782, Score 0, alpha 0, beta 5
f7f5 node 783, Score 0, alpha 0, beta 5
g7g6 node 784, Score 0, alpha 0, beta 5
g7g5 node 785, Score 0, alpha 0, beta 5
h7h6 node 786, Score 0, alpha 0, beta 5
h7h5 node 787, Score 0, alpha 0, beta 5
b8d7 node 788, Score 0, alpha 0, beta 5
b8c6 node 789, Score 0, alpha 0, beta 5
b8a6 node 790, Score 0, alpha 0, beta 5
g8h6 node 791, Score 0, alpha 0, beta 5
g8f6 node 792, Score 0, alpha 0, beta 5
c8d7 node 793, Score 0, alpha 0, beta 5
c8e6 node 794, Score 0, alpha 0, beta 5
c8f5 node 795, Score 0, alpha 0, beta 5
c8g4 node 796, Score 0, alpha 0, beta 5
c8h3 node 797, Score 0, alpha 0, beta 5
d8d7 node 798, Score 0, alpha 0, beta 5
e8d7 node 799, Score 0, alpha 0, beta 5
	e2e3 node 799, Score 0, alpha -5, beta 0
		d7d6 node 799, Score 0, alpha 0, beta 30000
a6a5 node 802, Score 0, alpha 0, beta 30000
b7b6 node 803, Score 0, alpha 0, beta 30000
b7b5 node 804, Score 0, alpha 0, beta 30000
c7c6 node 805, Score 0, alpha 0, beta 30000
c7c5 node 806, Score 0, alpha 0, beta 30000
d7d6 node 807, Score 0, alpha 0, beta 30000
d7d5 node 808, Score 0, alpha 0, beta 30000
e7e6 node 809, Score 0, alpha 0, beta 30000
e7e5 node 810, Score 0, alpha 0, beta 30000
f7f6 node 811, Score 0, alpha 0, beta 30000
f7f5 node 812, Score 0, alpha 0, beta 30000
g7g6 node 813, Score 0, alpha 0, beta 30000
g7g5 node 814, Score 0, alpha 0, beta 30000
h7h6 node 815, Score 0, alpha 0, beta 30000
h7h5 node 816, Score 0, alpha 0, beta 30000
b8c6 node 817, Score 0, alpha 0, beta 30000
g8h6 node 818, Score 0, alpha 0, beta 30000
g8f6 node 819, Score 0, alpha 0, beta 30000
a8a7 node 820, Score 0, alpha 0, beta 30000
	a2a3 node 820, Score 0, alpha -30000, beta 0
		a7a6 node 820, Score 0, alpha 0, beta 30000
e6e5 node 826, Score 0, alpha 0, beta 30000
a7a6 node 827, Score 0, alpha 0, beta 30000
a7a5 node 828, Score 0, alpha 0, beta 30000
b7b6 node 829, Score 0, alpha 0, beta 30000
b7b5 node 830, Score 0, alpha 0, beta 30000
c7c6 node 831, Score 0, alpha 0, beta 30000
c7c5 node 832, Score 0, alpha 0, beta 30000
d7d6 node 833, Score 5, alpha 0, beta 30000
d7d5 node 834, Score 20, alpha 5, beta 30000
f7f6 node 835, Score 20, alpha 20, beta 30000
f7f5 node 836, Score 20, alpha 20, beta 30000
g7g6 node 837, Score 20, alpha 20, beta 30000
g7g5 node 838, Score 20, alpha 20, beta 30000
h7h6 node 839, Score 20, alpha 20, beta 30000
h7h5 node 840, Score 20, alpha 20, beta 30000
b8c6 node 841, Score 20, alpha 20, beta 30000
b8a6 node 842, Score 20, alpha 20, beta 30000
g8h6 node 843, Score 20, alpha 20, beta 30000
g8f6 node 844, Score 20, alpha 20, beta 30000
g8e7 node 845, Score 20, alpha 20, beta 30000
f8e7 node 846, Score 20, alpha 20, beta 30000
f8d6 node 847, Score 20, alpha 20, beta 30000
f8c5 node 848, Score 20, alpha 20, beta 30000
f8b4 node 849, Score 20, alpha 20, beta 30000
f8a3 node 851, Score 20, alpha 20, beta 30000
d8e7 node 852, Score 20, alpha 20, beta 30000
d8f6 node 853, Score 20, alpha 20, beta 30000
d8g5 node 854, Score 20, alpha 20, beta 30000
d8h4 node 855, Score 20, alpha 20, beta 30000
e8e7 node 856, Score 20, alpha 20, beta 30000
Store pv move d7d5 at 65534
	a2a3 node 856, Score -20, alpha -30000, beta 0
e6e5 node 859, Score 0, alpha 0, beta 20
a7a6 node 860, Score 0, alpha 0, beta 20
a7a5 node 861, Score 0, alpha 0, beta 20
b7b6 node 862, Score 0, alpha 0, beta 20
b7b5 node 863, Score 0, alpha 0, beta 20
c7c6 node 864, Score 0, alpha 0, beta 20
c7c5 node 869, Score 5, alpha 0, beta 20
d7d6 node 870, Score 10, alpha 5, beta 20
d7d5 node 871, Score 20, alpha 10, beta 20
	a2a4 node 871, Score -20, alpha -20, beta 0
e6e5 node 874, Score 0, alpha 0, beta 20
a7a6 node 875, Score 0, alpha 0, beta 20
a7a5 node 876, Score 0, alpha 0, beta 20
b7b6 node 877, Score 0, alpha 0, beta 20
b7b5 node 878, Score 0, alpha 0, beta 20
c7c6 node 879, Score 0, alpha 0, beta 20
c7c5 node 884, Score 5, alpha 0, beta 20
d7d6 node 885, Score 10, alpha 5, beta 20
d7d5 node 886, Score 20, alpha 10, beta 20
	b2b3 node 886, Score -20, alpha -20, beta 0
e6e5 node 890, Score 10, alpha 0, beta 20
a7a6 node 891, Score 10, alpha 10, beta 20
a7a5 node 892, Score 10, alpha 10, beta 20
b7b6 node 893, Score 10, alpha 10, beta 20
b7b5 node 894, Score 10, alpha 10, beta 20
c7c6 node 895, Score 10, alpha 10, beta 20
c7c5 node 896, Score 10, alpha 10, beta 20
d7d6 node 897, Score 10, alpha 10, beta 20
d7d5 node 898, Score 20, alpha 10, beta 20
	b2b4 node 898, Score -20, alpha -20, beta 0
e6e5 node 900, Score 0, alpha 0, beta 20
a7a6 node 901, Score 0, alpha 0, beta 20
a7a5 node 902, Score 0, alpha 0, beta 20
b7b6 node 903, Score 0, alpha 0, beta 20
b7b5 node 904, Score 0, alpha 0, beta 20
c7c6 node 905, Score 0, alpha 0, beta 20
c7c5 node 906, Score 0, alpha 0, beta 20
d7d6 node 907, Score 0, alpha 0, beta 20
d7d5 node 908, Score 15, alpha 0, beta 20
f7f6 node 909, Score 15, alpha 15, beta 20
f7f5 node 910, Score 15, alpha 15, beta 20
g7g6 node 911, Score 15, alpha 15, beta 20
g7g5 node 912, Score 15, alpha 15, beta 20
h7h6 node 913, Score 15, alpha 15, beta 20
h7h5 node 914, Score 15, alpha 15, beta 20
b8c6 node 915, Score 15, alpha 15, beta 20
b8a6 node 916, Score 15, alpha 15, beta 20
g8h6 node 917, Score 15, alpha 15, beta 20
g8f6 node 918, Score 15, alpha 15, beta 20
g8e7 node 919, Score 15, alpha 15, beta 20
f8e7 node 920, Score 15, alpha 15, beta 20
f8d6 node 921, Score 15, alpha 15, beta 20
f8c5 node 922, Score 15, alpha 15, beta 20
f8b4 node 923, Score 15, alpha 15, beta 20
f8a3 node 924, Score 15, alpha 15, beta 20
d8e7 node 925, Score 15, alpha 15, beta 20
d8f6 node 926, Score 15, alpha 15, beta 20
d8g5 node 927, Score 15, alpha 15, beta 20
d8h4 node 928, Score 15, alpha 15, beta 20
e8e7 node 929, Score 15, alpha 15, beta 20
Store pv move d7d5 at 65534
	c2c3 node 929, Score -15, alpha -20, beta 0
e6e5 node 931, Score 0, alpha 0, beta 15
a7a6 node 932, Score 0, alpha 0, beta 15
a7a5 node 933, Score 0, alpha 0, beta 15
b7b6 node 934, Score 0, alpha 0, beta 15
b7b5 node 935, Score 0, alpha 0, beta 15
c7c6 node 936, Score 0, alpha 0, beta 15
c7c5 node 937, Score 0, alpha 0, beta 15
d7d6 node 938, Score 0, alpha 0, beta 15
d7d5 node 941, Score 5, alpha 0, beta 15
f7f6 node 942, Score 5, alpha 5, beta 15
f7f5 node 943, Score 5, alpha 5, beta 15
g7g6 node 944, Score 5, alpha 5, beta 15
g7g5 node 945, Score 5, alpha 5, beta 15
h7h6 node 946, Score 5, alpha 5, beta 15
h7h5 node 947, Score 5, alpha 5, beta 15
b8c6 node 948, Score 5, alpha 5, beta 15
b8a6 node 949, Score 5, alpha 5, beta 15
g8h6 node 950, Score 5, alpha 5, beta 15
g8f6 node 951, Score 5, alpha 5, beta 15
g8e7 node 952, Score 5, alpha 5, beta 15
f8e7 node 953, Score 5, alpha 5, beta 15
f8d6 node 954, Score 5, alpha 5, beta 15
f8c5 node 955, Score 5, alpha 5, beta 15
f8b4 node 956, Score 5, alpha 5, beta 15
f8a3 node 957, Score 5, alpha 5, beta 15
d8e7 node 958, Score 5, alpha 5, beta 15
d8f6 node 959, Score 5, alpha 5, beta 15
d8g5 node 960, Score 5, alpha 5, beta 15
d8h4 node 961, Score 5, alpha 5, beta 15
e8e7 node 962, Score 5, alpha 5, beta 15
Store pv move d7d5 at 65534
	c2c4 node 962, Score -5, alpha -15, beta 0
e6e5 node 964, Score 0, alpha 0, beta 5
a7a6 node 965, Score 0, alpha 0, beta 5
a7a5 node 966, Score 0, alpha 0, beta 5
b7b6 node 967, Score 0, alpha 0, beta 5
b7b5 node 968, Score 0, alpha 0, beta 5
c7c6 node 969, Score 0, alpha 0, beta 5
c7c5 node 970, Score 0, alpha 0, beta 5
d7d6 node 971, Score 0, alpha 0, beta 5
d7d5 node 972, Score 0, alpha 0, beta 5
f7f6 node 973, Score 0, alpha 0, beta 5
f7f5 node 974, Score 0, alpha 0, beta 5
g7g6 node 975, Score 0, alpha 0, beta 5
g7g5 node 976, Score 0, alpha 0, beta 5
h7h6 node 977, Score 0, alpha 0, beta 5
h7h5 node 978, Score 0, alpha 0, beta 5
b8c6 node 979, Score 0, alpha 0, beta 5
b8a6 node 980, Score 0, alpha 0, beta 5
g8h6 node 981, Score 0, alpha 0, beta 5
g8f6 node 982, Score 0, alpha 0, beta 5
g8e7 node 983, Score 0, alpha 0, beta 5
f8e7 node 984, Score 0, alpha 0, beta 5
f8d6 node 985, Score 0, alpha 0, beta 5
f8c5 node 986, Score 0, alpha 0, beta 5
f8b4 node 987, Score 0, alpha 0, beta 5
f8a3 node 988, Score 0, alpha 0, beta 5
d8e7 node 989, Score 0, alpha 0, beta 5
d8f6 node 990, Score 0, alpha 0, beta 5
d8g5 node 991, Score 0, alpha 0, beta 5
d8h4 node 992, Score 0, alpha 0, beta 5
e8e7 node 993, Score 0, alpha 0, beta 5
	e2e3 node 993, Score 0, alpha -5, beta 0
		e7e6 node 993, Score 0, alpha 0, beta 30000
e5e4 node 996, Score 0, alpha 0, beta 30000
e5d4 node 1000, Score 0, alpha 0, beta 30000
a7a6 node 1001, Score 0, alpha 0, beta 30000
a7a5 node 1002, Score 0, alpha 0, beta 30000
b7b6 node 1003, Score 0, alpha 0, beta 30000
b7b5 node 1004, Score 0, alpha 0, beta 30000
c7c6 node 1008, Score 0, alpha 0, beta 30000
c7c5 node 1014, Score 0, alpha 0, beta 30000
d7d6 node 1019, Score 20, alpha 0, beta 30000
d7d5 node 1023, Score 20, alpha 20, beta 30000
f7f6 node 1024, Score 20, alpha 20, beta 30000
f7f5 node 1025, Score 20, alpha 20, beta 30000
g7g6 node 1026, Score 20, alpha 20, beta 30000
g7g5 node 1027, Score 20, alpha 20, beta 30000
h7h6 node 1028, Score 20, alpha 20, beta 30000
h7h5 node 1029, Score 20, alpha 20, beta 30000
b8c6 node 1034, Score 25, alpha 20, beta 30000
b8a6 node 1035, Score 25, alpha 25, beta 30000
g8h6 node 1036, Score 25, alpha 25, beta 30000
g8f6 node 1037, Score 25, alpha 25, beta 30000
g8e7 node 1038, Score 25, alpha 25, beta 30000
f8e7 node 1039, Score 25, alpha 25, beta 30000
f8d6 node 1044, Score 30, alpha 25, beta 30000
f8c5 node 1045, Score 30, alpha 30, beta 30000
f8b4 node 1046, Score 30, alpha 30, beta 30000
f8a3 node 1049, Score 30, alpha 30, beta 30000
d8e7 node 1050, Score 30, alpha 30, beta 30000
d8f6 node 1051, Score 30, alpha 30, beta 30000
d8g5 node 1052, Score 30, alpha 30, beta 30000
d8h4 node 1053, Score 30, alpha 30, beta 30000
e8e7 node 1054, Score 30, alpha 30, beta 30000
Store pv move f8d6 at 65534
	a2a3 node 1054, Score -30, alpha -30000, beta 0
e5e4 node 1056, Score 0, alpha 0, beta 30
e5d4 node 1058, Score 0, alpha 0, beta 30
a7a6 node 1060, Score 0, alpha 0, beta 30
a7a5 node 1061, Score 0, alpha 0, beta 30
b7b6 node 1062, Score 0, alpha 0, beta 30
b7b5 node 1063, Score 0, alpha 0, beta 30
c7c6 node 1065, Score 0, alpha 0, beta 30
c7c5 node 1071, Score 0, alpha 0, beta 30
d7d6 node 1076, Score 25, alpha 0, beta 30
d7d5 node 1078, Score 25, alpha 25, beta 30
f7f6 node 1079, Score 25, alpha 25, beta 30
f7f5 node 1080, Score 25, alpha 25, beta 30
g7g6 node 1081, Score 25, alpha 25, beta 30
g7g5 node 1082, Score 25, alpha 25, beta 30
h7h6 node 1083, Score 25, alpha 25, beta 30
h7h5 node 1084, Score 25, alpha 25, beta 30
b8c6 node 1089, Score 30, alpha 25, beta 30
	a2a4 node 1089, Score -30, alpha -30, beta 0
e5e4 node 1091, Score 0, alpha 0, beta 30
e5d4 node 1093, Score 0, alpha 0, beta 30
a7a6 node 1095, Score 0, alpha 0, beta 30
a7a5 node 1096, Score 0, alpha 0, beta 30
b7b6 node 1097, Score 0, alpha 0, beta 30
b7b5 node 1098, Score 0, alpha 0, beta 30
c7c6 node 1100, Score 0, alpha 0, beta 30
c7c5 node 1106, Score 0, alpha 0, beta 30
d7d6 node 1111, Score 25, alpha 0, beta 30
d7d5 node 1113, Score 25, alpha 25, beta 30
f7f6 node 1114, Score 25, alpha 25, beta 30
f7f5 node 1115, Score 25, alpha 25, beta 30
g7g6 node 1116, Score 25, alpha 25, beta 30
g7g5 node 1117, Score 25, alpha 25, beta 30
h7h6 node 1118, Score 25, alpha 25, beta 30
h7h5 node 1119, Score 25, alpha 25, beta 30
b8c6 node 1124, Score 30, alpha 25, beta 30
	b2b3 node 1124, Score -30, alpha -30, beta 0
e5e4 node 1126, Score 0, alpha 0, beta 30
e5d4 node 1130, Score 0, alpha 0, beta 30
a7a6 node 1133, Score 5, alpha 0, beta 30
a7a5 node 1134, Score 5, alpha 5, beta 30
b7b6 node 1135, Score 5, alpha 5, beta 30
b7b5 node 1136, Score 5, alpha 5, beta 30
c7c6 node 1139, Score 10, alpha 5, beta 30
c7c5 node 1147, Score 10, alpha 10, beta 30
d7d6 node 1152, Score 25, alpha 10, beta 30
d7d5 node 1155, Score 30, alpha 25, beta 30
	b2b4 node 1155, Score -30, alpha -30, beta 0
e5e4 node 1157, Score 0, alpha 0, beta 30
e5d4 node 1159, Score 0, alpha 0, beta 30
a7a6 node 1160, Score 0, alpha 0, beta 30
a7a5 node 1161, Score 0, alpha 0, beta 30
b7b6 node 1162, Score 0, alpha 0, beta 30
b7b5 node 1163, Score 0, alpha 0, beta 30
c7c6 node 1164, Score 0, alpha 0, beta 30
c7c5 node 1170, Score 0, alpha 0, beta 30
d7d6 node 1175, Score 15, alpha 0, beta 30
d7d5 node 1177, Score 15, alpha 15, beta 30
f7f6 node 1178, Score 15, alpha 15, beta 30
f7f5 node 1179, Score 15, alpha 15, beta 30
g7g6 node 1180, Score 15, alpha 15, beta 30
g7g5 node 1181, Score 15, alpha 15, beta 30
h7h6 node 1182, Score 15, alpha 15, beta 30
h7h5 node 1183, Score 15, alpha 15, beta 30
b8c6 node 1188, Score 20, alpha 15, beta 30
b8a6 node 1189, Score 20, alpha 20, beta 30
g8h6 node 1190, Score 20, alpha 20, beta 30
g8f6 node 1191, Score 20, alpha 20, beta 30
g8e7 node 1192, Score 20, alpha 20, beta 30
f8e7 node 1193, Score 20, alpha 20, beta 30
f8d6 node 1198, Score 25, alpha 20, beta 30
f8c5 node 1199, Score 25, alpha 25, beta 30
f8b4 node 1200, Score 25, alpha 25, beta 30
f8a3 node 1201, Score 25, alpha 25, beta 30
d8e7 node 1202, Score 25, alpha 25, beta 30
d8f6 node 1203, Score 25, alpha 25, beta 30
d8g5 node 1204, Score 25, alpha 25, beta 30
d8h4 node 1205, Score 25, alpha 25, beta 30
e8e7 node 1206, Score 25, alpha 25, beta 30
Store pv move f8d6 at 65534
	c2c3 node 1206, Score -25, alpha -30, beta 0
e5e4 node 1208, Score 0, alpha 0, beta 25
e5d4 node 1210, Score 0, alpha 0, beta 25
a7a6 node 1211, Score 0, alpha 0, beta 25
a7a5 node 1212, Score 0, alpha 0, beta 25
b7b6 node 1213, Score 0, alpha 0, beta 25
b7b5 node 1214, Score 0, alpha 0, beta 25
c7c6 node 1215, Score 0, alpha 0, beta 25
c7c5 node 1216, Score 0, alpha 0, beta 25
d7d6 node 1221, Score 5, alpha 0, beta 25
d7d5 node 1234, Score 5, alpha 5, beta 25
f7f6 node 1235, Score 5, alpha 5, beta 25
f7f5 node 1236, Score 5, alpha 5, beta 25
g7g6 node 1237, Score 5, alpha 5, beta 25
g7g5 node 1238, Score 5, alpha 5, beta 25
h7h6 node 1239, Score 5, alpha 5, beta 25
h7h5 node 1240, Score 5, alpha 5, beta 25
b8c6 node 1245, Score 10, alpha 5, beta 25
b8a6 node 1246, Score 10, alpha 10, beta 25
g8h6 node 1247, Score 10, alpha 10, beta 25
g8f6 node 1248, Score 10, alpha 10, beta 25
g8e7 node 1249, Score 10, alpha 10, beta 25
f8e7 node 1250, Score 10, alpha 10, beta 25
f8d6 node 1255, Score 15, alpha 10, beta 25
f8c5 node 1256, Score 15, alpha 15, beta 25
f8b4 node 1257, Score 15, alpha 15, beta 25
f8a3 node 1258, Score 15, alpha 15, beta 25
d8e7 node 1259, Score 15, alpha 15, beta 25
d8f6 node 1260, Score 15, alpha 15, beta 25
d8g5 node 1261, Score 15, alpha 15, beta 25
d8h4 node 1262, Score 15, alpha 15, beta 25
e8e7 node 1263, Score 15, alpha 15, beta 25
Store pv move f8d6 at 65534
	c2c4 node 1263, Score -15, alpha -25, beta 0
e5e4 node 1265, Score 0, alpha 0, beta 15
e5d4 node 1267, Score 0, alpha 0, beta 15
a7a6 node 1268, Score 0, alpha 0, beta 15
a7a5 node 1269, Score 0, alpha 0, beta 15
b7b6 node 1270, Score 0, alpha 0, beta 15
b7b5 node 1271, Score 0, alpha 0, beta 15
c7c6 node 1272, Score 0, alpha 0, beta 15
c7c5 node 1273, Score 0, alpha 0, beta 15
d7d6 node 1274, Score 0, alpha 0, beta 15
d7d5 node 1276, Score 0, alpha 0, beta 15
f7f6 node 1277, Score 0, alpha 0, beta 15
f7f5 node 1278, Score 0, alpha 0, beta 15
g7g6 node 1279, Score 0, alpha 0, beta 15
g7g5 node 1280, Score 0, alpha 0, beta 15
h7h6 node 1281, Score 0, alpha 0, beta 15
h7h5 node 1282, Score 0, alpha 0, beta 15
b8c6 node 1287, Score 5, alpha 0, beta 15
b8a6 node 1288, Score 5, alpha 5, beta 15
g8h6 node 1289, Score 5, alpha 5, beta 15
g8f6 node 1290, Score 5, alpha 5, beta 15
g8e7 node 1291, Score 5, alpha 5, beta 15
f8e7 node 1292, Score 5, alpha 5, beta 15
f8d6 node 1297, Score 10, alpha 5, beta 15
f8c5 node 1298, Score 10, alpha 10, beta 15
f8b4 node 1299, Score 10, alpha 10, beta 15
f8a3 node 1300, Score 10, alpha 10, beta 15
d8e7 node 1301, Score 10, alpha 10, beta 15
d8f6 node 1302, Score 10, alpha 10, beta 15
d8g5 node 1303, Score 10, alpha 10, beta 15
d8h4 node 1304, Score 10, alpha 10, beta 15
e8e7 node 1305, Score 10, alpha 10, beta 15
Store pv move f8d6 at 65534
	e2e3 node 1305, Score -10, alpha -15, beta 0
e5d4 node 1308, Score 0, alpha 0, beta 10
a7a6 node 1309, Score 0, alpha 0, beta 10
a7a5 node 1310, Score 0, alpha 0, beta 10
b7b6 node 1311, Score 0, alpha 0, beta 10
b7b5 node 1312, Score 0, alpha 0, beta 10
c7c6 node 1313, Score 0, alpha 0, beta 10
c7c5 node 1314, Score 0, alpha 0, beta 10
d7d6 node 1315, Score 0, alpha 0, beta 10
d7d5 node 1316, Score 0, alpha 0, beta 10
f7f6 node 1317, Score 0, alpha 0, beta 10
f7f5 node 1318, Score 0, alpha 0, beta 10
g7g6 node 1319, Score 0, alpha 0, beta 10
g7g5 node 1320, Score 0, alpha 0, beta 10
h7h6 node 1321, Score 0, alpha 0, beta 10
h7h5 node 1322, Score 0, alpha 0, beta 10
b8c6 node 1323, Score 0, alpha 0, beta 10
b8a6 node 1324, Score 0, alpha 0, beta 10
g8h6 node 1325, Score 0, alpha 0, beta 10
g8f6 node 1326, Score 0, alpha 0, beta 10
